user_id,session_id,timestamp,feature_name,action,device,user_type,region
U1097,S3139,2025-03-20 09:27:50,settings,click,mobile,free,UK
U1244,S2270,2025-04-20 01:41:45,search,complete,mobile,free,UK
U1021,S3557,2025-03-23 08:30:59,settings,click,desktop,premium,AU
U1476,S2301,2025-03-31 08:02:15,search,complete,mobile,free,DE
U1281,S2074,2025-04-30 12:06:18,dashboard,click,tablet,free,DE
U1404,S3691,2025-05-04 14:26:00,dashboard,dismiss,tablet,free,AU
U1330,S3880,2025-03-29 10:37:46,report_create,dismiss,tablet,free,US
U1054,S2498,2025-05-09 09:20:55,notifications,dismiss,mobile,premium,AU
U1216,S1462,2025-04-07 09:40:53,dashboard,dismiss,mobile,free,AU
U1376,S3919,2025-04-13 18:42:25,notifications,view,tablet,free,DE
U1033,S2951,2025-04-28 00:12:10,dashboard,complete,desktop,free,AU
U1106,S2535,2025-04-15 18:09:35,report_create,complete,mobile,free,US
U1301,S2424,2025-03-18 05:12:30,search,complete,mobile,premium,AU
U1189,S2011,2025-04-25 17:53:01,data_export,view,desktop,free,AU
U1394,S3085,2025-03-26 00:04:40,report_create,complete,desktop,free,UK
U1048,S2917,2025-03-28 18:40:59,settings,dismiss,mobile,free,US
U1348,S2352,2025-05-02 08:58:40,notifications,complete,mobile,free,DE
U1309,S1852,2025-05-11 12:09:41,dashboard,view,desktop,free,AU
U1174,S1837,2025-03-29 21:29:04,report_create,dismiss,desktop,free,DE
U1220,S3426,2025-04-30 04:13:26,notifications,view,mobile,free,IN
U1415,S3908,2025-04-14 10:32:38,dashboard,view,mobile,free,AU
U1189,S2228,2025-04-02 17:43:57,search,click,desktop,free,AU
U1239,S1780,2025-05-09 16:48:13,dashboard,dismiss,desktop,premium,US
U1327,S2870,2025-03-14 01:28:44,report_create,view,mobile,premium,DE
U1233,S1474,2025-04-28 15:13:47,dashboard,complete,desktop,free,DE
U1334,S3064,2025-04-08 20:08:04,search,view,desktop,premium,US
U1004,S2812,2025-04-21 16:45:19,dashboard,view,desktop,free,UK
U1366,S2141,2025-03-30 00:10:23,report_create,view,mobile,free,DE
U1110,S3776,2025-04-28 16:17:08,dashboard,complete,tablet,free,DE
U1240,S1384,2025-04-10 21:26:42,notifications,dismiss,desktop,free,AU
U1323,S2944,2025-04-23 00:06:30,dashboard,dismiss,mobile,premium,DE
U1179,S2633,2025-04-17 19:17:04,search,dismiss,mobile,free,AU
U1312,S3963,2025-04-10 12:47:48,settings,dismiss,tablet,premium,UK
U1147,S2089,2025-05-06 00:24:36,dashboard,click,tablet,premium,UK
U1082,S2153,2025-04-01 05:55:00,report_create,dismiss,tablet,premium,UK
U1399,S2879,2025-04-16 23:13:33,notifications,view,tablet,free,US
U1296,S1311,2025-04-19 12:57:53,data_export,view,tablet,premium,DE
U1010,S2482,2025-05-03 03:13:02,settings,complete,mobile,free,DE
U1025,S1467,2025-03-19 06:36:42,data_export,dismiss,tablet,free,US
U1464,S2346,2025-04-29 15:16:11,dashboard,click,desktop,free,UK
U1214,S1036,2025-05-11 16:22:18,dashboard,click,desktop,free,AU
U1292,S3939,2025-03-17 00:51:59,report_create,complete,mobile,premium,AU
U1233,S3278,2025-04-30 03:32:58,report_create,view,mobile,free,AU
U1365,S1847,2025-03-19 14:29:09,data_export,dismiss,desktop,free,US
U1145,S3336,2025-04-19 15:47:31,search,dismiss,tablet,free,IN
U1196,S1993,2025-04-22 10:17:51,settings,dismiss,tablet,free,IN
U1347,S1983,2025-04-26 22:17:47,report_create,click,desktop,free,DE
U1354,S1568,2025-04-25 17:07:55,settings,dismiss,mobile,free,AU
U1072,S2271,2025-03-15 16:50:52,search,complete,mobile,premium,AU
U1461,S1681,2025-04-10 10:03:18,settings,dismiss,tablet,free,US
U1020,S1140,2025-03-30 13:01:04,settings,view,desktop,free,US
U1044,S2245,2025-05-04 00:57:38,settings,dismiss,desktop,free,AU
U1012,S3291,2025-04-06 10:50:03,data_export,complete,desktop,premium,DE
U1449,S1469,2025-03-19 15:34:03,search,view,tablet,free,UK
U1120,S2311,2025-03-21 14:59:14,search,view,mobile,free,UK
U1415,S1052,2025-04-14 19:00:06,dashboard,click,desktop,premium,AU
U1026,S3155,2025-04-05 02:17:36,notifications,view,desktop,free,AU
U1058,S3978,2025-04-10 05:35:51,dashboard,complete,tablet,premium,UK
U1269,S3636,2025-04-19 19:26:46,report_create,complete,tablet,premium,US
U1171,S3227,2025-05-09 11:13:13,notifications,view,tablet,free,AU
U1378,S1942,2025-05-01 02:21:47,dashboard,complete,tablet,free,DE
U1213,S2739,2025-04-03 01:22:07,dashboard,view,mobile,free,AU
U1469,S3632,2025-04-05 09:43:15,dashboard,click,desktop,premium,DE
U1266,S1273,2025-05-08 04:45:30,data_export,complete,mobile,premium,IN
U1393,S2875,2025-04-07 16:48:45,dashboard,complete,tablet,free,US
U1018,S2428,2025-04-12 02:03:33,settings,view,tablet,premium,UK
U1004,S3510,2025-04-09 13:01:46,search,dismiss,desktop,free,AU
U1257,S2188,2025-03-16 22:08:06,report_create,click,tablet,free,US
U1382,S2263,2025-04-07 11:34:50,report_create,dismiss,tablet,free,DE
U1375,S2458,2025-04-29 06:15:42,settings,click,tablet,free,DE
U1218,S2961,2025-03-23 02:22:15,settings,click,tablet,free,DE
U1445,S1513,2025-04-13 16:25:28,settings,view,mobile,premium,DE
U1278,S3154,2025-03-27 01:40:02,settings,complete,desktop,free,DE
U1450,S3620,2025-04-28 17:44:43,report_create,dismiss,mobile,free,UK
U1094,S2741,2025-04-30 11:00:05,search,dismiss,mobile,free,AU
U1005,S3334,2025-03-29 18:58:58,settings,view,mobile,free,US
U1486,S2618,2025-03-27 11:15:20,data_export,view,desktop,free,AU
U1346,S3925,2025-03-26 19:07:47,notifications,click,mobile,free,AU
U1123,S2302,2025-04-17 12:50:19,notifications,click,desktop,free,AU
U1244,S2967,2025-05-05 14:37:03,search,view,mobile,free,AU
U1428,S3031,2025-03-25 02:09:30,search,complete,desktop,free,UK
U1467,S3281,2025-04-05 19:31:40,data_export,click,mobile,free,US
U1470,S3910,2025-05-07 07:29:01,data_export,click,mobile,free,DE
U1168,S2977,2025-04-15 00:39:12,notifications,view,tablet,free,UK
U1302,S2443,2025-03-31 02:17:43,search,complete,desktop,free,DE
U1041,S3655,2025-04-22 22:29:02,dashboard,complete,tablet,free,US
U1446,S3668,2025-05-06 19:28:06,data_export,click,desktop,premium,UK
U1134,S2104,2025-05-01 01:59:52,notifications,view,tablet,premium,AU
U1427,S3012,2025-04-14 18:17:16,data_export,dismiss,desktop,free,US
U1396,S1578,2025-04-06 21:50:22,notifications,view,desktop,free,UK
U1174,S3595,2025-04-07 20:56:58,dashboard,click,tablet,free,US
U1252,S2127,2025-04-24 07:45:20,report_create,click,mobile,free,AU
U1176,S1611,2025-04-15 21:26:27,report_create,view,desktop,premium,DE
U1309,S1863,2025-03-29 12:49:57,dashboard,click,mobile,free,US
U1006,S3041,2025-04-12 09:08:55,settings,view,desktop,premium,IN
U1402,S1707,2025-04-02 15:40:17,search,dismiss,desktop,free,AU
U1231,S2488,2025-04-30 14:19:18,report_create,dismiss,tablet,free,US
U1357,S2337,2025-03-20 10:26:17,search,click,tablet,premium,IN
U1200,S3717,2025-03-17 17:21:41,notifications,complete,mobile,free,DE
U1130,S1203,2025-03-27 04:16:03,settings,dismiss,tablet,premium,UK
U1185,S3645,2025-03-17 07:17:23,data_export,complete,mobile,free,IN
U1370,S1268,2025-04-19 08:50:20,data_export,dismiss,tablet,free,AU
U1499,S3197,2025-04-25 21:54:45,settings,dismiss,mobile,premium,AU
U1101,S3728,2025-04-18 12:48:07,settings,complete,tablet,free,IN
U1287,S1936,2025-05-09 18:28:40,settings,complete,tablet,free,DE
U1322,S1655,2025-03-16 01:15:04,search,dismiss,desktop,free,DE
U1424,S2227,2025-03-25 18:00:33,notifications,complete,desktop,free,DE
U1242,S2494,2025-03-14 09:17:04,notifications,dismiss,desktop,premium,AU
U1148,S1998,2025-04-15 21:17:20,report_create,dismiss,tablet,free,IN
U1153,S1998,2025-05-06 09:08:06,settings,dismiss,tablet,free,AU
U1016,S2458,2025-05-03 15:16:24,dashboard,complete,mobile,premium,IN
U1369,S1130,2025-03-31 08:33:07,notifications,view,tablet,free,DE
U1084,S1033,2025-04-21 04:23:58,dashboard,dismiss,desktop,free,AU
U1388,S1803,2025-03-25 04:12:23,notifications,click,tablet,free,UK
U1468,S3007,2025-04-20 19:03:33,report_create,complete,mobile,free,IN
U1341,S3575,2025-03-23 21:58:11,settings,click,desktop,free,US
U1032,S2727,2025-05-04 02:13:02,report_create,complete,tablet,premium,US
U1181,S1157,2025-04-22 04:33:49,settings,view,tablet,free,US
U1153,S2406,2025-04-13 04:34:05,dashboard,view,tablet,free,UK
U1175,S1929,2025-04-18 23:39:58,dashboard,view,mobile,free,UK
U1422,S1916,2025-03-25 03:20:07,search,complete,desktop,free,US
U1057,S1582,2025-03-26 16:47:34,report_create,complete,tablet,free,UK
U1205,S2466,2025-04-02 21:59:37,report_create,dismiss,mobile,free,DE
U1430,S3767,2025-03-21 15:37:18,search,view,tablet,free,US
U1268,S2488,2025-05-04 04:25:19,search,view,tablet,free,IN
U1178,S2198,2025-03-27 00:06:33,data_export,click,mobile,free,DE
U1020,S3472,2025-03-24 18:52:19,settings,click,tablet,free,US
U1040,S2952,2025-04-26 18:52:57,settings,complete,mobile,premium,IN
U1386,S3802,2025-03-17 18:19:03,report_create,dismiss,tablet,free,DE
U1069,S2941,2025-04-12 22:05:04,report_create,click,mobile,free,UK
U1226,S2024,2025-04-15 13:03:46,search,click,desktop,premium,IN
U1425,S2948,2025-05-01 18:50:37,data_export,dismiss,tablet,premium,UK
U1389,S2742,2025-04-11 21:06:15,data_export,click,desktop,premium,US
U1263,S2054,2025-04-20 15:50:36,notifications,click,tablet,premium,DE
U1200,S1654,2025-04-09 02:56:15,dashboard,click,mobile,free,US
U1308,S2767,2025-04-03 18:04:25,report_create,click,desktop,premium,AU
U1172,S1302,2025-04-21 16:22:02,search,dismiss,desktop,free,US
U1364,S2351,2025-04-01 02:42:23,settings,view,desktop,premium,DE
U1225,S1932,2025-05-12 08:55:05,settings,click,desktop,premium,UK
U1143,S1938,2025-04-28 05:44:30,notifications,click,mobile,free,US
U1336,S2195,2025-04-23 19:14:00,settings,view,desktop,free,AU
U1417,S1992,2025-03-16 11:35:04,search,complete,mobile,free,UK
U1283,S1719,2025-04-12 12:39:11,settings,view,desktop,free,UK
U1241,S2481,2025-04-16 16:18:44,data_export,dismiss,mobile,free,AU
U1312,S1261,2025-03-18 16:39:57,dashboard,complete,mobile,free,IN
U1321,S2059,2025-03-30 05:49:34,report_create,click,tablet,premium,UK
U1331,S2225,2025-04-15 00:01:06,report_create,dismiss,tablet,free,US
U1453,S1156,2025-03-19 04:25:51,settings,view,tablet,premium,DE
U1247,S1486,2025-04-01 09:29:52,settings,click,mobile,free,UK
U1349,S3394,2025-04-22 07:39:59,dashboard,dismiss,tablet,free,IN
U1414,S1263,2025-04-04 02:51:42,search,view,desktop,free,DE
U1072,S3807,2025-04-25 12:30:27,notifications,click,tablet,free,AU
U1250,S1936,2025-05-01 01:35:45,notifications,view,desktop,free,AU
U1126,S2626,2025-04-11 22:22:02,notifications,click,mobile,free,DE
U1222,S2982,2025-05-01 20:07:24,dashboard,click,mobile,free,AU
U1349,S2848,2025-03-27 20:32:18,search,click,mobile,free,IN
U1435,S3436,2025-05-05 01:58:40,settings,click,mobile,premium,US
U1130,S2122,2025-03-28 15:11:56,data_export,click,desktop,premium,UK
U1003,S1536,2025-03-21 03:02:15,settings,dismiss,tablet,premium,UK
U1286,S3024,2025-03-24 14:56:29,notifications,click,desktop,premium,IN
U1326,S2418,2025-05-08 17:06:18,dashboard,view,tablet,free,DE
U1231,S2624,2025-04-25 05:59:52,dashboard,view,tablet,premium,IN
U1004,S3476,2025-05-07 02:05:45,settings,view,mobile,free,DE
U1347,S2425,2025-04-17 05:05:49,data_export,click,tablet,premium,UK
U1122,S2736,2025-03-25 11:21:08,notifications,click,desktop,free,UK
U1425,S3250,2025-03-30 18:47:05,settings,view,mobile,free,US
U1446,S2284,2025-04-04 12:08:46,dashboard,view,desktop,free,US
U1051,S3234,2025-04-01 12:24:20,data_export,view,desktop,free,UK
U1274,S3693,2025-04-25 22:04:36,notifications,view,mobile,premium,UK
U1016,S3253,2025-03-18 20:18:52,settings,view,tablet,premium,DE
U1267,S1497,2025-05-06 16:32:45,settings,dismiss,desktop,free,US
U1121,S3201,2025-05-06 11:35:53,notifications,click,tablet,premium,DE
U1125,S2558,2025-05-02 22:08:36,notifications,click,mobile,premium,AU
U1361,S2254,2025-04-08 23:43:44,settings,dismiss,mobile,free,US
U1021,S1094,2025-05-01 18:57:19,data_export,view,desktop,free,US
U1399,S1206,2025-05-01 08:23:46,search,click,mobile,free,UK
U1137,S3296,2025-03-26 10:09:05,data_export,click,tablet,free,AU
U1164,S1426,2025-05-07 04:09:23,report_create,view,mobile,free,IN
U1041,S1451,2025-04-12 02:56:36,notifications,click,tablet,free,IN
U1185,S2063,2025-03-26 08:44:10,data_export,dismiss,tablet,free,AU
U1202,S2409,2025-04-22 02:09:38,data_export,dismiss,desktop,free,DE
U1219,S3041,2025-04-11 05:35:03,dashboard,view,mobile,free,US
U1352,S3767,2025-05-06 07:02:55,notifications,dismiss,desktop,premium,UK
U1299,S2451,2025-03-30 05:32:16,search,click,desktop,premium,DE
U1472,S2804,2025-03-20 12:30:11,notifications,view,desktop,free,DE
U1106,S2879,2025-04-12 08:27:09,dashboard,view,tablet,premium,AU
U1244,S2173,2025-04-27 15:41:02,dashboard,view,tablet,free,IN
U1341,S2559,2025-04-10 15:21:25,dashboard,complete,mobile,premium,DE
U1090,S3024,2025-04-13 16:22:39,search,view,tablet,free,IN
U1487,S3785,2025-04-09 11:20:39,dashboard,click,mobile,free,US
U1350,S2221,2025-03-15 22:25:34,report_create,click,mobile,free,AU
U1116,S1461,2025-05-09 07:05:34,notifications,dismiss,tablet,premium,UK
U1454,S2702,2025-05-07 13:37:44,data_export,dismiss,desktop,premium,DE
U1160,S2544,2025-03-21 08:17:19,notifications,dismiss,tablet,free,DE
U1474,S1089,2025-03-19 07:31:27,report_create,dismiss,tablet,free,UK
U1001,S1115,2025-05-04 14:49:19,data_export,view,mobile,free,UK
U1205,S3985,2025-04-19 17:28:20,report_create,click,mobile,free,UK
U1382,S1593,2025-03-27 16:37:54,settings,click,tablet,free,DE
U1478,S1236,2025-04-27 12:45:43,search,complete,tablet,free,US
U1022,S2082,2025-03-19 05:02:19,dashboard,dismiss,tablet,premium,UK
U1296,S1385,2025-04-02 17:17:57,dashboard,dismiss,desktop,free,UK
U1143,S2965,2025-03-27 09:46:43,dashboard,view,desktop,free,US
U1228,S3852,2025-03-14 18:17:40,notifications,dismiss,tablet,free,DE
U1171,S3773,2025-03-27 09:23:44,search,complete,tablet,free,IN
U1297,S3516,2025-04-07 21:35:48,search,click,mobile,free,UK
U1054,S3008,2025-04-28 10:03:33,dashboard,click,mobile,free,DE
U1404,S2375,2025-05-08 21:07:01,search,complete,tablet,premium,AU
U1317,S3189,2025-04-22 09:12:19,settings,click,desktop,free,DE
U1108,S3588,2025-04-14 13:59:56,settings,complete,mobile,premium,US
U1208,S1819,2025-04-24 17:44:07,dashboard,view,tablet,free,IN
U1426,S2443,2025-03-27 08:14:04,search,view,tablet,premium,DE
U1052,S2714,2025-04-03 12:27:13,notifications,complete,tablet,free,DE
U1467,S3296,2025-03-14 06:33:21,notifications,click,desktop,free,UK
U1269,S3825,2025-04-14 02:18:24,settings,click,mobile,free,UK
U1357,S1193,2025-04-27 18:19:38,dashboard,view,tablet,premium,DE
U1039,S2744,2025-05-11 15:26:41,search,complete,desktop,premium,UK
U1058,S2593,2025-03-20 10:09:53,report_create,view,mobile,premium,UK
U1039,S2925,2025-04-21 21:29:17,notifications,complete,mobile,free,US
U1158,S3823,2025-04-30 00:39:38,notifications,click,desktop,free,UK
U1307,S2463,2025-03-19 06:05:57,settings,complete,mobile,free,IN
U1257,S1921,2025-03-21 00:04:47,data_export,dismiss,desktop,free,AU
U1280,S1506,2025-05-03 23:00:56,report_create,dismiss,mobile,premium,UK
U1309,S3589,2025-03-16 22:31:14,report_create,view,mobile,premium,IN
U1054,S2793,2025-04-08 04:25:24,data_export,click,tablet,premium,UK
U1165,S3284,2025-03-13 19:23:41,dashboard,complete,mobile,premium,UK
U1463,S1435,2025-03-30 09:08:46,settings,view,tablet,free,US
U1062,S3851,2025-04-30 01:32:18,notifications,dismiss,desktop,free,IN
U1183,S2057,2025-05-03 19:56:10,dashboard,view,tablet,premium,IN
U1162,S1957,2025-03-23 23:42:52,dashboard,complete,mobile,free,US
U1308,S1992,2025-03-19 00:21:19,dashboard,dismiss,tablet,free,IN
U1396,S3546,2025-04-19 09:39:10,dashboard,dismiss,tablet,free,IN
U1451,S3372,2025-04-10 19:42:49,notifications,dismiss,desktop,free,US
U1287,S3503,2025-03-23 06:53:22,notifications,view,tablet,free,DE
U1325,S1770,2025-05-11 18:37:49,data_export,click,mobile,free,US
U1034,S1844,2025-04-21 20:57:10,report_create,dismiss,desktop,premium,DE
U1014,S2958,2025-04-14 17:10:24,settings,view,desktop,free,UK
U1361,S2203,2025-04-08 03:07:22,dashboard,view,mobile,free,UK
U1330,S1699,2025-05-06 13:04:17,settings,complete,desktop,free,AU
U1450,S3956,2025-04-21 19:47:25,report_create,click,mobile,free,UK
U1094,S1961,2025-03-17 00:06:25,search,complete,mobile,premium,US
U1456,S3229,2025-03-16 05:23:01,dashboard,complete,mobile,free,IN
U1389,S3264,2025-03-31 15:19:31,data_export,view,tablet,premium,US
U1080,S3839,2025-04-16 10:09:05,data_export,view,mobile,free,AU
U1157,S2799,2025-04-25 07:20:40,search,complete,tablet,premium,US
U1060,S3737,2025-05-04 13:22:25,settings,dismiss,tablet,free,IN
U1213,S2122,2025-05-04 13:35:04,dashboard,complete,desktop,free,IN
U1098,S3543,2025-05-07 13:31:04,notifications,click,desktop,free,IN
U1159,S3606,2025-04-17 06:09:31,report_create,complete,mobile,premium,AU
U1028,S3083,2025-04-08 03:26:43,report_create,dismiss,desktop,free,US
U1013,S3633,2025-05-03 15:35:03,report_create,complete,mobile,free,IN
U1092,S3367,2025-04-26 16:11:08,notifications,view,desktop,free,UK
U1123,S2967,2025-03-18 06:55:46,search,dismiss,mobile,free,DE
U1307,S1709,2025-05-09 03:42:50,report_create,complete,desktop,free,DE
U1047,S3329,2025-04-22 22:30:13,data_export,click,desktop,free,AU
U1400,S1785,2025-04-23 15:22:06,notifications,click,tablet,premium,IN
U1064,S2148,2025-04-17 07:09:19,settings,view,mobile,free,DE
U1344,S1727,2025-03-31 06:13:59,notifications,view,mobile,free,UK
U1412,S2228,2025-05-05 08:11:28,settings,view,desktop,free,DE
U1189,S1419,2025-03-28 07:17:00,settings,dismiss,mobile,premium,IN
U1374,S1152,2025-05-06 23:34:44,notifications,dismiss,mobile,premium,UK
U1145,S2020,2025-04-10 12:52:18,settings,view,mobile,premium,UK
U1283,S2350,2025-05-08 00:20:25,data_export,click,mobile,free,IN
U1420,S1088,2025-04-04 23:17:09,notifications,complete,desktop,premium,AU
U1324,S3142,2025-03-26 05:05:58,notifications,complete,tablet,free,DE
U1431,S3586,2025-04-14 11:43:42,dashboard,view,tablet,free,AU
U1447,S2728,2025-04-02 09:52:32,data_export,complete,desktop,free,US
U1429,S2926,2025-03-29 19:12:10,search,complete,desktop,free,US
U1410,S3250,2025-05-06 14:24:45,notifications,view,desktop,free,AU
U1408,S3411,2025-03-28 10:04:51,data_export,complete,desktop,free,DE
U1108,S2125,2025-04-28 07:31:29,data_export,dismiss,tablet,free,DE
U1220,S2843,2025-04-07 20:18:12,notifications,complete,mobile,free,US
U1234,S3868,2025-03-24 10:38:42,settings,click,mobile,free,US
U1433,S2068,2025-03-19 06:01:10,notifications,dismiss,desktop,free,UK
U1408,S3144,2025-04-24 20:37:51,data_export,dismiss,desktop,free,DE
U1424,S2468,2025-05-04 21:09:14,search,dismiss,tablet,free,IN
U1039,S3223,2025-04-20 12:36:21,settings,dismiss,desktop,free,DE
U1251,S3712,2025-03-18 19:28:40,data_export,complete,tablet,premium,UK
U1104,S2163,2025-04-01 03:12:45,settings,view,mobile,free,DE
U1294,S3118,2025-03-24 14:46:17,data_export,click,mobile,free,US
U1330,S2372,2025-03-26 10:53:10,search,dismiss,tablet,free,UK
U1248,S2405,2025-04-13 15:21:58,data_export,click,desktop,premium,IN
U1461,S1728,2025-05-02 13:31:39,notifications,dismiss,desktop,free,AU
U1300,S1687,2025-04-03 17:14:45,data_export,dismiss,desktop,free,US
U1432,S1532,2025-04-11 01:02:51,data_export,click,tablet,premium,AU
U1165,S3890,2025-04-25 02:35:45,search,dismiss,tablet,free,DE
U1447,S2232,2025-03-26 19:36:06,notifications,click,tablet,free,UK
U1264,S3649,2025-03-22 18:50:23,data_export,view,tablet,free,AU
U1444,S1212,2025-05-12 12:36:39,settings,dismiss,desktop,free,IN
U1113,S1077,2025-04-28 23:14:30,settings,click,desktop,premium,UK
U1224,S3249,2025-03-31 11:39:49,notifications,dismiss,tablet,free,AU
U1332,S1853,2025-03-14 16:46:14,dashboard,complete,tablet,premium,IN
U1075,S3900,2025-03-16 13:46:28,search,dismiss,mobile,free,DE
U1024,S1885,2025-04-05 20:02:21,search,complete,mobile,free,UK
U1382,S2730,2025-04-10 16:52:06,report_create,complete,mobile,free,UK
U1321,S3437,2025-05-05 11:05:56,data_export,dismiss,tablet,premium,DE
U1382,S3943,2025-05-12 05:39:40,report_create,view,desktop,free,UK
U1100,S1910,2025-03-26 20:14:02,data_export,dismiss,tablet,free,DE
U1365,S1195,2025-04-18 09:18:26,search,view,desktop,premium,IN
U1143,S2463,2025-05-08 22:32:43,search,dismiss,mobile,free,DE
U1455,S1556,2025-05-05 08:38:22,search,view,mobile,free,IN
U1356,S1168,2025-04-02 07:52:56,notifications,dismiss,mobile,free,DE
U1494,S2533,2025-05-10 09:13:25,notifications,complete,tablet,free,UK
U1481,S2168,2025-05-11 05:03:13,notifications,complete,desktop,free,UK
U1228,S2882,2025-03-28 22:25:04,data_export,click,desktop,free,DE
U1214,S3283,2025-05-12 00:22:04,search,complete,desktop,free,UK
U1011,S2966,2025-03-17 19:41:39,search,dismiss,mobile,free,AU
U1227,S2436,2025-04-22 16:37:46,report_create,complete,desktop,free,DE
U1392,S1850,2025-05-07 16:31:06,settings,view,desktop,free,US
U1403,S1132,2025-05-02 02:55:24,settings,click,tablet,premium,US
U1407,S2675,2025-04-08 12:25:41,data_export,dismiss,mobile,premium,UK
U1123,S2189,2025-05-03 06:51:42,settings,complete,mobile,free,IN
U1335,S3691,2025-04-06 12:11:21,search,complete,desktop,free,UK
U1467,S1820,2025-03-16 16:58:10,settings,view,mobile,free,US
U1323,S3799,2025-04-27 05:45:08,settings,click,desktop,free,US
U1437,S3337,2025-04-10 22:17:27,settings,click,desktop,free,UK
U1417,S2260,2025-04-24 21:16:15,notifications,complete,mobile,free,AU
U1352,S3448,2025-04-16 09:36:37,notifications,dismiss,mobile,premium,US
U1280,S1416,2025-04-11 19:45:05,settings,complete,tablet,free,DE
U1403,S2133,2025-05-03 14:28:52,search,dismiss,desktop,free,IN
U1240,S2837,2025-05-08 12:36:34,search,click,tablet,free,DE
U1261,S2994,2025-05-08 12:17:20,settings,click,mobile,premium,AU
U1210,S2637,2025-05-05 10:37:04,settings,dismiss,tablet,premium,AU
U1008,S2527,2025-04-18 19:47:29,settings,view,mobile,free,AU
U1300,S2535,2025-03-26 14:02:06,dashboard,click,mobile,premium,UK
U1354,S1948,2025-05-01 00:07:58,dashboard,view,tablet,premium,DE
U1216,S2170,2025-03-25 08:57:51,dashboard,complete,mobile,premium,UK
U1319,S3191,2025-04-08 06:54:11,search,view,desktop,free,US
U1181,S1275,2025-04-27 15:19:54,report_create,click,tablet,free,US
U1157,S2984,2025-04-08 02:09:03,data_export,dismiss,desktop,free,AU
U1429,S1369,2025-04-19 03:30:16,data_export,dismiss,tablet,premium,IN
U1085,S2069,2025-05-11 00:37:20,search,complete,mobile,premium,US
U1096,S2340,2025-04-30 05:40:31,notifications,complete,mobile,free,UK
U1469,S3957,2025-05-01 05:18:31,report_create,dismiss,tablet,free,IN
U1042,S3200,2025-03-25 12:51:27,settings,dismiss,mobile,free,DE
U1245,S2238,2025-03-27 06:28:57,dashboard,view,desktop,premium,IN
U1039,S3070,2025-03-27 01:31:20,settings,view,desktop,free,AU
U1191,S1801,2025-04-08 23:16:04,data_export,dismiss,mobile,free,US
U1178,S1860,2025-04-29 12:53:06,notifications,complete,tablet,free,US
U1250,S3254,2025-04-04 03:05:47,notifications,complete,mobile,premium,AU
U1029,S3364,2025-05-02 02:15:11,notifications,complete,tablet,premium,US
U1469,S1699,2025-04-25 11:01:37,notifications,dismiss,mobile,free,AU
U1429,S1453,2025-04-16 07:16:26,search,dismiss,mobile,premium,UK
U1110,S3203,2025-05-03 19:42:11,report_create,click,tablet,free,AU
U1390,S3342,2025-04-26 21:54:06,dashboard,click,tablet,free,UK
U1491,S3182,2025-05-07 09:45:56,dashboard,complete,mobile,free,UK
U1360,S3485,2025-03-31 10:38:51,report_create,complete,desktop,free,AU
U1448,S2515,2025-04-10 00:32:12,notifications,dismiss,tablet,premium,US
U1430,S3406,2025-04-15 13:45:00,settings,click,desktop,free,IN
U1079,S2934,2025-04-17 01:45:44,report_create,complete,desktop,premium,IN
U1370,S2644,2025-05-04 13:53:26,dashboard,view,desktop,free,IN
U1185,S1801,2025-03-21 12:49:23,dashboard,click,mobile,free,UK
U1030,S2258,2025-04-30 23:59:41,data_export,click,mobile,free,US
U1343,S3917,2025-04-24 03:49:41,dashboard,click,tablet,premium,DE
U1184,S3514,2025-05-09 07:32:11,notifications,complete,tablet,premium,IN
U1233,S2666,2025-05-03 15:04:10,settings,dismiss,desktop,premium,IN
U1166,S2243,2025-04-13 07:26:38,dashboard,view,tablet,free,UK
U1208,S3514,2025-04-08 04:37:54,notifications,complete,mobile,free,DE
U1157,S3803,2025-04-06 23:59:14,dashboard,click,desktop,free,US
U1469,S3845,2025-04-20 07:50:08,settings,dismiss,tablet,free,AU
U1047,S1070,2025-04-02 08:18:36,dashboard,view,desktop,free,UK
U1409,S1505,2025-04-26 11:56:28,search,view,mobile,premium,UK
U1077,S3814,2025-03-24 22:50:55,dashboard,dismiss,mobile,premium,DE
U1087,S3663,2025-04-30 22:31:53,search,dismiss,desktop,free,UK
U1323,S2109,2025-04-19 05:53:24,search,click,tablet,free,IN
U1291,S1943,2025-04-14 15:38:46,report_create,complete,mobile,free,UK
U1282,S3569,2025-04-20 08:47:51,search,click,tablet,free,UK
U1015,S1190,2025-04-17 16:10:11,settings,dismiss,mobile,free,AU
U1252,S1527,2025-04-18 04:12:36,data_export,view,tablet,free,US
U1074,S3498,2025-04-05 02:30:29,data_export,click,mobile,free,US
U1169,S3772,2025-03-21 14:42:29,notifications,click,tablet,premium,AU
U1204,S1065,2025-04-05 23:49:06,search,click,mobile,free,UK
U1405,S1745,2025-04-30 20:53:13,data_export,click,mobile,premium,IN
U1453,S2954,2025-04-06 04:30:09,data_export,dismiss,mobile,free,AU
U1494,S2397,2025-04-28 13:34:39,dashboard,click,mobile,premium,AU
U1497,S3984,2025-04-20 04:47:02,notifications,complete,mobile,free,IN
U1104,S1144,2025-04-27 23:26:45,dashboard,dismiss,mobile,free,IN
U1220,S1551,2025-05-11 23:06:53,report_create,dismiss,tablet,free,AU
U1226,S3981,2025-03-28 19:24:45,search,complete,mobile,free,AU
U1319,S1973,2025-05-12 08:35:00,dashboard,view,mobile,free,US
